Key,Text,split
19847,The fans shouted in excitement when that player scored his third goal.,train
19848,All the football players who were not on the field were expected to wear masks and gloves.,train
19849,The rioters dispersed when the police arrived.,train
19850,That football club was founded one hundred thirty years ago.,train
19851,My brother wore a t-shirt of his favorite football team.,train
19852,Our family holds prayers in honor of our deceased mother every year.,train
19853,We all clapped for the manager for the good work she has been doing in the restaurant.,train
19854,That player was replaced during the match because he was tired.,train
19855,The entire team is very happy about winning the international football league.,train
19856,That man beat his daughter until she fainted.,train
19857,Our mission is to support single mothers to start small businesses to support themselves.,train
19858,That bank has over fifty branches across the country.,train
19859,The organization distributed food to the vulnerable people in the community.,train
19860,Some children do not have food to eat because their parents are poor.,train
19861,That company has donated ten thousand masks to the government.,train
19862,She submitted the house plans to her client yesterday.,train
19863,The photographer took a picture of the children while they were on their way to school.,train
19864,That organization aims to support children who dropped out of school during the pandemic.,train
19865,Many families lost their loved ones to coronavirus.,train
19866,The students need computers to access their online lessons.,train
19867,Many people were left jobless during the pandemic.,train
19868,That foundation supports widows and orphans.,train
19869,This project is being implemented in seventy countries.,train
19870,There was an increase in the number of domestic violence cases reported during the lockdown.,train
19871,The government has requested for donations to purchase coronavirus vaccines.,train
19872,My wife may die if she does not get a blood transfusion in time.,train
19873,My daughter needs a blood transfusion urgently because she is severely anemic.,train
19874,The hospital needs blood to transfuse these car accident victims.,train
19875,There will be a blood donation drive at the school playground tomorrow.,train
19876,I have never donated blood.,test
19877,Blood can be stored in a medically approved refrigerator for up to thirty five days.,train
19878,My father was transfused with artificial blood while the doctors tried to find a suitable donor for him.,train
19879,I donated blood for my sister because we have the same blood group.,train
19880,My sister works in a hospital laboratory.,train
19881,Pregnant women are not allowed to donate blood.,train
19882,My neighbor lost a lot of blood during labor which led to her death.,train
19883,She thanked the firefighters who saved her life.,train
19884,There were drops of blood on my shirt after the nosebleed.,train
19885,Very few people donated blood last year.,train
19886,Doctors have encouraged the youth in this area to donate blood at least once a year.,train
19887,Some of my friends think that my mother-in-law is pretending to help me so that she can spy on my family.,test
19888,This new road has eased the transportation of farmers' goods to the market.,train
19889,I inherited this plot of land from my late father.,train
19890,The building housing the office of the president was built by a Chinese company.,train
19891,The Chinese government has donated a lot of money towards infrastructure development in Africa.,train
19892,Some Americans have insisted that the coronavirus is a chemical weapon manufactured by the Chinese.,train
19893,Those two construction companies are competing for a contract to build the new road.,train
19894,The government has encouraged its citizens to work hard and make money instead of participating in riots.,train
19895,The Chinese government insisted that they did not manufacture the coronavirus to attack America.,train
19896,Other countries are not interested in the war between China and America.,train
19897,Her husband accused her of stealing money from his wallet.,train
19898,Some of the older students at school like bullying the younger ones.,train
19899,My mother sent my brother to spy on me at the party.,train
19900,There is an army barracks in that village.,train
19901,Uganda was colonized by the British for sixty-eight years before she got her independence.,train
19902,That organization sent spies to our company to find out if we are competing against them.,train
19903,That opposition party is funded by a big international organization.,train
19904,The rebels fought hard to overthrow the dictator who was oppressing his citizens.,train
19905,That country has set tough conditions for us to achieve before we can receive a donation from them.,train
19906,She reported her husband to her family because he was forcing her to change her religion.,train
19907,The neighboring countries will be affected economically if a war broke out in this country.,train
19908,The company director has been spying on the employees for a long period of time.,train
19909,That country is one of the most prosperous countries in the world.,train
19910,Our company is targeting fresh graduates for the new jobs.,train
19911,Some people in rural areas do not receive good health care.,train
19912,My mother raises money for our school fees by selling bananas from her farm.,train
19913,Some of the roads in this country are in a bad condition.,train
19914,Her family condemned her for getting pregnant when she is still in school.,train
19915,We can preserve the environment by planting trees.,train
19916,That is the journalist who wrote the article about our village.,train
19917,Many taxi drivers are not following the president's directive of carrying only eight passengers.,train
19918,The police have set up a roadblock to track the prisoner who escaped from jail.,train
19919,That motorcycle rider was arrested for carrying two passengers.,train
19920,I took a picture with my parents at my graduation ceremony.,train
19921,Any taxis found carrying more than eight passengers will be impounded by the police.,train
19922,He photographed the police officers during the training.,train
19923,All passengers in taxis are required to wear face masks.,train
19924,The president's swearing-in ceremony will be held on Friday.,train
19925,The deceased was fifty five years old.,train
19926,Our district Member of Parliament promised to repair the broken bridge during his campaigns.,train
19927,There will be a fifteen minute interval between these two court cases.,train
19928,The new Members of Parliament will be sworn in today.,train
19929,The president of that country has passed away.,train
19930,She has been the president of this country for fifteen years.,train
19931,Many people lost their lives in the rebellion against the ruling government.,train
19932,The opposition political parties are worried that the ruling party may win the elections.,train
19933,That organization fights for the rights of the oppressed citizens of this country.,train
19934,She has decided not to contest for school head prefect.,train
19935,My son is a big fan of this musician.,train
19936,My grandfather chose his second son to take over his poultry business.,train
19937,The king has chosen his eldest son to be his heir.,train
19938,The manager of that bank has been accused of fraud.,train
19939,The new company manager is more understanding than the former one.,train
19940,That man escaped from the rebels this morning.,train
19941,My sister is in trouble for dodging school today.,train
19942,That country has a population of twelve million people.,train
19943,We announced our father's death over the radio.,train
19944,That country has pledged to support our new president in his service.,train
19945,Our president is a religious man.,train
19946,All the mourners were asking how the deceased died.,train
19947,The family of the deceased has announced that the mayor will be buried tomorrow.,train
19948,She pledged to pay the school fees of her late brother's children.,train
19949,The deceased died of a heart attack.,train
19950,My wife has spent three weeks in this hospital.,train
19951,Four students in our class have tested positive for coronavirus.,train
19952,That woman died of breathing complications from coronavirus.,train
19953,The director of that hospital was put on oxygen because he wasn't breathing properly.,train
19954,My mother died on the way to the hospital.,train
19955,Some people think that coronavirus is just a rumor spread by the government.,train
19956,That man's wife has succumbed to coronavirus.,train
19957,The hospital has admitted six new cases of coronavirus.,train
19958,The residents are not allowed to leave their homes until the lockdown is lifted.,train
19959,That man was the first coronavirus case in this country.,train
19960,China has been under total lockdown for a year.,train
19961,There should be a testing center for coronavirus at the airport.,train
19962,There is a high rate of coronavirus infections around marketplaces.,train
19963,She went to the market to buy foodstuffs for her daughter's birthday party.,train
19964,We saw many police officers around the market today.,train
19965,My father sells fish in the market.,train
19966,The government has built nine new hospitals to handle coronavirus patients.,dev
19967,That school was closed because three students tested positive for coronavirus.,train
19968,The schools in Uganda have been closed since April because of the pandemic.,train
19969,"According to some scientists, coronavirus can stick to plastic surfaces for three days.",train
19970,Some of the vendors in this market have tested positive for coronavirus.,train
19971,Two doctors check on that patient every thirty minutes.,train
19972,The office premises were disinfected in order to kill the coronavirus.,train
19973,The mayor has announced that she will seek re-election next year.,train
19974,My mother is sixty seven years old.,train
19975,She studied from abroad.,train
19976,The international sports competitions were canceled because of the pandemic.,train
19977,This is the first swimming competition in this country from the time the lockdown was lifted.,train
19978,Our parents warned our sister against postponing her wedding twice.,train
19979,The government has encouraged its citizens to observe the standard operating procedures.,train
19980,The president of the football council has promised that the matches will run smoothly.,dev
19981,That woman sells her rice at a cheap price.,train
19982,The advancement in the health care system has facilitated the provision of more effective medical solutions.,train
19983,Some countries didn't implement the lockdown measure as a mitigation to the pandemic.,train
19984,The government believes that the lockdown has helped in reducing the spread of coronavirus.,train
19985,The netball match that was scheduled for tomorrow has been postponed because of the pandemic.,train
19986,She encourages her children to take their studies seriously.,train
19987,The doctor said that he could not tell if I have coronavirus without testing me.,train
19988,She reduced the price of her eggs so that she could get more customers.,train
19989,The nurse took a sample of my blood to the laboratory to test for malaria.,train
19990,Doctors have advised us to social distance to protect ourselves against coronavirus.,train
19991,The directors will have a meeting tomorrow to determine if the company is performing as expected.,train
19992,That man is the best swimmer in the world.,train
19993,More people have succumbed to coronavirus during the second wave than in the first wave.,train
19994,The wedding was postponed because the groom was involved in a car accident.,train
19995,That organization hasn't decided whether they will continue to sponsor our rugby team or not.,train
19996,That district has organized a fundraising ceremony to raise money for a new bridge.,train
19997,The new governor will serve in his office for the next four years.,train
19998,Everybody expects my sister to be the next prime minister of this country.,train
19999,Most women do not express themselves freely because they are scared that society will judge them.,train
20000,That scientist has done thorough research about the coronavirus.,train
20001,There are eight candidates in the presidential race.,train
20002,Our district chairperson has declared that this will be his last term in office.,train
20003,We are happy to receive the news about our daughter's engagement.,train
20004,The board of directors secretly voted my father out of his company.,train
20005,We hardly see our father nowadays because he is busy with his campaigns.,train
20006,Those two organizations held a conference to discuss how they can work together.,train
20007,Many people have been struggling to service their bank loans during this pandemic.,train
20008,Some financial institutions charge unreasonably high interest rates on loans.,train
20009,Tourism has contributed to the growth of Uganda's revenue.,train
20010,My brother took a year off school to travel around the world.,train
20011,My mother reduced my pocket money because I failed the midterm examinations.,train
20012,The insurance company paid for my father's hospital bills.,train
20013,She is saving money to start her own business in the future.,train
20014,Doctors around the country have teamed up to strike for higher pay.,train
20015,She is ninety days overdue on her bank loan.,train
20016,Businesses must do research about their customers' needs to be successful.,train
20017,Some of the employees have agreed to work together on the new project.,train
20018,There are many oil reserves in Western Uganda.,train
20019,This company produces petroleum jelly for all skin types.,train
20020,She got a loan from the bank to pay her children's school fees.,train
20021,Customers are charged transaction fees when withdrawing money from their accounts.,train
20022,Customers are important stakeholders in every business.,train
20023,My father is a very powerful man in this village.,train
20024,My sister got a loan to finance her bakery business.,train
20025,That bank has branches in over twenty African countries.,train
20026,Prices of petroleum-based products have increased because of the increase in the price of crude oil.,train
20027,Exporting crude oil earns the government twenty billion American dollars every year.,train
20028,The new cement factory will create jobs for many youths in this area.,train
20029,The government makes money by exporting crude oil to other countries.,train
20030,She invested in a poultry business to top up on her monthly salary.,train
20031,The bank has invested in a mobile banking application.,train
20032,The price of fuel keeps going up because manufacturing companies are producing less fuel to gain more profit.,train
20033,There is high demand for bottled drinking water because of the hot weather.,train
20034,My mother mentors women who want to start their own businesses.,train
20035,There is a mobile application to help people order for food without having to go to the restaurant.,test
20036,Many people are shifting to cheaper houses because of the pandemic.,train
20037,Transport fares have increased during this pandemic.,train
20038,Our boss asked some of us to work from home so as to observe the standard operating procedures.,train
20039,The company pays a ten thousand Ugandan shillings commission for every new client an employee brings in.,train
20040,She got a roommate because she could not afford to pay rent on her own.,train
20041,We were advised to work from home because one of our colleagues tested positive for coronavirus.,train
20042,He opened a new branch for his bakery last year.,train
20043,Clients prefer to use mobile banking because it saves time.,train
20044,Most schools resorted to online classes during the lockdown.,train
20045,Some banks have implemented fingerprint scanning systems for their clients.,train
20046,I have lived with my boyfriend for six months.,train
20047,We share our office with two other companies.,train
20048,There is a training for all company employees tomorrow.,train
20049,My mother went to the bank to withdraw money yesterday.,train
20050,This bank has over two million customers.,train
20051,She changed the name of her company to attract more customers.,train
20052,Our company has received more customers this year because of its good reputation.,train
20053,The bank made a huge profit during the lockdown because many people got loans to support their families.,train
20054,She borrowed money from the bank to finance her wedding.,train
20055,I did not have money to pay for the sugar so my friend let me take it on credit.,train
20056,My sister teaches mathematics at a nearby school.,train
20057,Sometimes I imagine what my future husband will look like.,train
20058,The headteacher explained why parents aren't allowed in the school during non-visiting days.,train
20059,My father slashed the compound to get rid of the mosquitoes that were biting us.,train
20060,Birds have light bones which makes it easy for them to fly.,train
20061,My brother used crutches to walk when his leg was broken.,train
20062,Muslims do not eat pork because it is a sin in their religion.,test
20063,Some farmers make use of the sun to dry their crops.,train
20064,The youngest Uganda martyr was only fourteen years old.,train
20065,Many pilgrims visit this area to honor the Uganda martyrs.,train
20066,My sister is worried that her husband might leave her for another woman.,train
20067,Most Christians celebrated Martyrs Day from their homes because of the pandemic.,train
20068,She has remained loyal to her husband even if he is disabled.,train
20069,The locals killed their king because he was oppressing them.,train
20070,My son was murdered last year.,train
20071,"In the old days, kings had the power to kill whoever they wanted.",train
20072,That man killed his sister over a plot of land.,train
20073,My father reads the newspaper every day.,train
20074,The British funded the locals' rebellion against their king.,train
20075,She has succeeded her father as the president of the company.,train
20076,The prison guards helped him to escape because he promised to pay them five million Ugandan shillings each.,train
20077,He was allowed to return to his country after ten years of exile.,train
20078,Some people are protesting against the president's new laws.,train
20079,The suspect escaped to another country after murdering his brother.,train
20080,The kidnappers persuade children into entering their cars by giving them sweets.,train
20081,The king has been captured by the rebels.,train
20082,Martyrs day is a public holiday in Uganda to honor the Catholic converts who were killed because of their faith in God.,train
20083,The king sentenced many of his subjects to death for being Christians.,train
20084,The deceased was thirty four years old.,train
20085,My father became a born-again Christian after his accident last year.,train
20086,The priest led the mourners towards the deceased's grave.,train
20087,My mother is a staunch Catholic.,train
20088,My husband has been quiet since he returned from work.,train
20089,Musicians go on world tours to promote their songs.,train
20090,He achieved his goal to become a professional football player.,train
20091,We visited Bethlehem last month.,train
20092,The locals have to walk long distances in search of clean water.,train
20093,There is a force that pulls objects thrown into the air back to the ground.,train
20094,The priest requested the congregation to contribute money for the new church toilets.,train
20095,She is very excited about starting her new job tomorrow.,test
20096,My daughter was invited to a classmate's birthday party.,train
20097,The whole family was shocked when my sister got pregnant at sixteen years.,test
20098,My father complained that it would be expensive for all of us to visit our grandmother.,train
20099,He is at risk of contracting malaria if he does not sleep under a mosquito net.,train
20100,He shot the bird with a stone from his slingshot.,train
20101,The pope visited Uganda five years ago.,train
20102,She bathed her son with herbal soap when he had a rash.,train
20103,All my brother's children have three names.,train
20104,I was attracted to my husband because of his kindness.,train
20105,That woman pushed me out of the line.,train
20106,There was a very inspirational sermon on television this evening.,train
20107,That is one of the most famous churches in Uganda.,train
20108,She took a thirty minute nap because she was tired.,train
20109,There was a picture of the newly constructed road in the newspapers.,train
20110,There are too many hawkers around the city center.,train
20111,The president issued a directive that taxis should not operate for three months.,train
20112,The government has repaired most of the roads in the city.,train
20113,He showed me a picture of his new girlfriend this morning.,train
20114,The city council has planted flowers along the roadside to improve the scenery.,train
20115,That is my sister in the photograph.,train
20116,I boarded a bus to the city last week.,train
20117,The journalist took pictures of the vendors when he visited the market.,train
20118,I enjoy photographing different animals.,train
20119,My aunt sells maize along the roadside.,train
20120,She is the best wedding photographer in our town.,train
20121,Some people refuse to wear face masks because they feel uncomfortable.,train
20122,She took pictures of her father during his birthday party.,train
20123,She was walking to the supermarket when a car knocked her.,train
20124,I took a picture of two puppies on my way home.,train
20125,Many people were walking to work during the lockdown because public transport had been suspended.,train
20126,She sent a picture of her baby to her parents.,train
20127,Wearing a black dress is suitable for a funeral.,train
20128,My sister's biggest problem is patience.,train
20129,He spoils his wife with romantic gifts all the time.,train
20130,Coronavirus has led to the death of many people all over the world.,train
20131,She wore a long dress to the church party.,train
20132,I took a shower before going to school.,train
20133,My mother felt uncomfortable sitting in the plastic chair.,train
20134,Our family goes to church every Sunday.,train
20135,The manager asked for our views on the new company policies.,train
20136,He responded rudely to one of the clients yesterday.,train
20137,She sought advice from her husband about the best phones in the market.,train
20138,The president reassured us of his contribution to the orphanage at the end of his speech.,train
20139,He has three children outside his marriage.,train
20140,God created man on the sixth day.,train
20141,My son likes to run around the house naked after his bath.,train
20142,Most Muslims do not have sex during the fasting period.,train
20143,He sets an alarm clock to help him wake up in time for work.,train
20144,Most people do not work on Sundays.,train
20145,She woke her husband up at five o'clock in the morning because she was in labor.,train
20146,There are three services in this church every Sunday.,train
20147,My mother went swimming yesterday afternoon.,train
20148,Her husband cheated on her with their housemaid.,train
20149,Christians believe in only one God.,train
20150,My husband spent two days looking for the perfect gift to give me on our wedding anniversary.,train
20151,There are eleven matches left for the international football league to end.,train
20152,My daughter scored fifteen points out of twenty on the English test.,train
20153,The last football match of the season will be played on Wednesday.,train
20154,Our national team has qualified for the international football competitions.,train
20155,The finals for the swimming competitions will be held next week.,train
20156,She prepares her children for school every morning.,train
20157,The netball game will start at midday.,train
20158,I believe that our team will win the football match.,train
20159,She talked to her husband about having another child.,train
20160,My sister sneaked out of the house to meet her boyfriend without our parents' knowledge.,train
20161,There were no supporters to cheer for our team during the netball game.,train
20162,Most people have adjusted to wearing facemasks to protect themselves against coronavirus.,train
20163,A new family just moved into the house next to ours.,train
20164,Her job is to clean all the tables in the restaurant.,train
20165,Today's football match will be played in the national stadium.,train
20166,This stadium accommodates only six thousand people.,test
20167,Fans are not allowed in the stadium because of the pandemic.,train
20168,The restaurant manager allowed us to carry the leftover food to our homes.,train
20169,I started playing football ten years ago.,train
20170,She said that she missed work yesterday because her dog died.,train
20171,My brother will be part of the team during today's basketball game.,train
20172,One of the players twisted his ankle during training.,train
20173,She is a very famous musician in our country.,train
20174,Those children lost both their parents to coronavirus.,train
20175,My mother will need at least six weeks to recover from the operation.,train
20176,I made a list of all the items I need to buy from the market.,train
20177,My sister started singing when she was only four years old.,train
20178,He was born in Cameroon.,train
20179,The children performed a play about Jesus' life on earth.,train
20180,Several musicians held a concert in honor of their fallen colleague.,dev
20181,Their father passed away two weeks after their mother's funeral.,train
20182,We were all shocked to learn of the death of our landlord.,train
20183,My grandfather died when he was eighty eight years old.,train
20184,Our science teacher died in a car accident while he was on his way to school.,train
20185,He wrote a song about his childhood.,train
20186,Many people turned up for the music concert last weekend.,train
20187,My husband played his guitar on our first date.,train
20188,This restaurant is famous for serving the best chicken in the city.,train
20189,He plays two musical instruments.,train
20190,She played the piano on several occasions.,train
20191,The president praised the deceased for his dedication to serving this country.,train
20192,My grandfather was one of the first musicians in Uganda.,train
20193,The deceased was passionate about African music.,train
20194,The whole country is mourning the loss of one of the greatest musicians.,train
20195,She plays loud music in her car.,train
20196,My father inspired me to become a surgeon.,train
20197,This is one of the best poems that has ever been written.,train
20198,She filed a lawsuit against the school for expelling her daughter.,train
20199,She was diagnosed with throat cancer five years ago.,train
20200,He is a musician from Congo.,train
20201,His wife is the lead singer in the church choir.,train
20202,My son is a good dancer.,train
20203,That man was a famous comedian back in the day.,train
20204,My uncle was sixty six years old when he died.,train
20205,The deceased's family has confirmed that he succumbed to coronavirus.,train
20206,My father is one of the founders of this company.,train
20207,The deceased was praised for fighting for the rights of the oppressed people in his community.,train
20208,I inherited my grandfather's guitar when he died.,train
20209,The district chairperson is admired by many people for his honesty.,train
20210,The deceased had two daughters and one son.,train
20211,He married his wife twenty six years ago.,train
20212,He is one of the trainees at our company.,test
20213,My brother plays the trumpet.,train
20214,Your father was a very talented musician.,train
20215,He won the school singing competitions last year.,train
20216,My friend grew up in an orphanage.,train
20217,The family members of the deceased were advised to wear gloves when cleaning his body.,train
20218,The deceased had been suffering from pneumonia since he was a child.,train
20219,Our firstborn is forty seven years old.,train
20220,The late mayor will be buried tomorrow.,train
20221,The children looked very sad at their father's funeral.,train
20222,The deceased was born in America thirty years ago.,train
20223,My sister released her first song yesterday.,train
20224,There are sixteen songs on his new album.,train
20225,The company awarded the best performing employees with Christmas bonuses.,train
20226,We named our son after the doctor who saved my life.,train
20227,The deceased did not have any children.,train
20228,Our grandmother succumbed to coronavirus three months ago.,train
20229,The rock hit his head and he passed on instantly.,train
20230,She runs her salon with two assistants.,test
20231,My husband has been in the music industry for eleven years.,train
20232,I enjoy listening to his songs because they inspire me to follow my dreams.,train
20233,My father resigned from his job last week.,train
20234,My sister converted to Islam after marriage.,train
20235,His father is a police officer.,train
20236,Our neighbor died due to breathing complications.,train
20237,His songs have inspirational messages for young people.,train
20238,My father died during heart surgery.,train
20239,She was born in a very poor family.,train
20240,He sang a song about how the government is oppressing its citizens.,train
20241,Four people died in a car accident this morning.,train
20242,I still listen to my brother's music even though he passed on.,train
20243,We visited the ancient city located in Turkey last Christmas.,train
20244,He was an American gospel singer.,dev
20245,She contracted coronavirus during her performance at our wedding.,train
20246,The pastor led the congregation in a song of worship during his sermon.,train
20247,My sister loves listening to gospel music because it calms her down.,train
20248,Uganda lost thirty seven health workers to coronavirus in July.,train
20249,This organization supports orphans and widows.,train
20250,There were many famous people at the wedding ceremony I attended yesterday.,train
20251,Some people from foreign countries have never seen barkcloth in their lives.,train
20252,The audience was amazed by the designs at the fashion show last night.,train
20253,The winner of the fashion competition received one hundred million Ugandan shillings.,train
20254,My friend's mother is Nigerian.,train
20255,She hosts a children's show on television every Saturday afternoon.,train
20256,He is one of the most inspiring upcoming artists.,train
20257,Our daughter does not eat meat.,train
20258,My sister was having a hard time washing all the clothes on her own.,train
20259,This fabric is meant for sports uniforms.,train
20260,The deceased was buried in her favorite gomesi.,train
20261,My mother looked at me suspiciously when she found me in the kitchen.,train
20262,My bedsheets were made from cotton.,train
20263,She was the first woman to wear trousers in this office.,dev
20264,I am wearing a jacket because it might rain later in the day.,train
20265,My brother wore an expensive black leather jacket today.,train
20266,Barkcloth is one of the oldest fabrics in the world.,train
20267,We cannot confirm when our daughter stopped wearing diapers.,train
20268,The king wore white barkcloth during his coronation ceremony.,train
20269,The king has encouraged every household to plant at least one tree in their compound.,train
20270,This school has taught our children how to sew their clothes.,train
20271,This organization aims to promote world peace through international cooperation in culture.,train
20272,The deceased's body has to be preserved until his children arrive from abroad.,train
20273,The late chief was buried in two hundred pieces of barkcloth.,train
20274,The doctor gave me a cream for my skin rash.,train
20275,She uses her computer to do her work as well as watch movies.,train
20276,It was prohibited for women to wear trousers in the old days.,train
20277,The company pays over ten million Ugandan shillings in taxes every year.,train
20278,Her parents gifted her with a brand new car on her graduation day.,train
20279,My father became famous when he opened up an orphanage in the village.,train
20280,It is rare to find people wearing barkcloth nowadays.,train
20281,Most foreigners despise our traditional wear because it doesn't suit them.,train
20282,Cotton is one of Uganda's major cash crops that is used to make clothes.,train
20283,The missionaries believed that the barkcloth was worn by witches.,dev
20284,The locals cut down trees to burn charcoal.,train
20285,The second world war was caused by the failure of peace efforts between Germany and France.,train
20286,Uganda got its independence from the British fifty eight years ago.,train
20287,The tailor designed a beautiful dress for me.,train
20288,My father sells goat meat in the market.,train
20289,She harvested all the ripe mangoes from the tree.,train
20290,The farmers are harvesting beans from their gardens.,train
20291,The low maize production was caused by the long drought.,train
20292,My boyfriend hid the engagement ring inside my birthday cake.,train
20293,We harvested ten bags of maize from our farm last season.,train
20294,She removed her sweater because she was feeling hot.,train
20295,My mother covered the food before putting it on the stove to cook.,train
20296,This tree has existed for over fifty years.,train
20297,Rice takes about thirty minutes to cook properly.,train
20298,She hit the coconut with a stone to open it.,train
20299,She hangs her clothes on the line to dry.,train
20300,Barkcloth was common in Central Uganda.,train
20301,The models wore skirts made out of barkcloth.,train
20302,My wife designs beautiful wedding gowns.,train
20303,We attended a fashion show over the weekend.,train
20304,Your mother bought a green dress from my shop yesterday.,test
20305,That boutique sells ladies' clothes.,train
20306,The jacket was designed with leather patches on the elbows.,train
20307,Barkcloth is an ancient craft of the people in central Uganda.,train
20308,"Some clothes are made from cotton, nylon and silk fabrics.",train
20309,He is fond of wearing buggy outfits.,train
20310,It is very difficult to find people wearing barkcloth these days.,train
20311,She always wears trendy fashions.,train
20312,What is barkcloth used for?,train
20313,Some of the clothes on the Ugandan market are imported from other countries.,train
20314,What is the local name for barkcloth?,train
20315,The prices of products usually go high due to an increase in taxes.,test
20316,Barkcloth is more expensive than leather.,train
20317,She lives a luxurious life.,train
20318,Barkcloth is brown in color.,train
20319,Her skin complexion is different from that of her siblings.,train
20320,How long do trees take to grow?,train
20321,She had the most unique outfit at the party.,train
20322,He lived a luxurious life.,train
20323,He is my favorite musician.,train
20324,Music concerts were closed as a result of the pandemic.,train
20325,That musician has very many fans.,train
20326,"After winning the elections, he came back and thanked the villagers for voting for him.",train
20327,We believe that prayer can change things.,train
20328,The decoration was not impressive.,train
20329,Dancehall songs are the most played in nightclubs.,train
20330,Ladies' handbags are expensive.,train
20331,Female artists should try to dress more appropriately.,train
20332,Her entire family was very joyful when she won the competitions.,train
20333,My brother is a songwriter even though he cannot sing.,train
20334,What award was given to the best dancers?,train
20335,"As a result of the lockdown, the musicians have resorted to online performances.",train
20336,I enjoy band music.,train
20337,There are many trending love songs these days.,train
20338,Her song was not even among the top hits last year.,train
20339,Why do most musicians prefer to use nicknames rather than their real names?,dev
20340,Music is a form of entertainment for most people.,train
20341,Why is it that most comedians use abusive language?,train
20342,I attended the comedy show with my friends in order to relieve some stress.,train
20343,There are some young children that have penetrated the music industry in Uganda.,train
20344,Parents should help their children to discover their talents at an early age.,train
20345,A new tax was imposed on internet bundles.,test
20346,You need the internet to access the different social media platforms.,dev
20347,The old man is eighty six years old.,train
20348,Teachers have contributed to the growth of the education system in Uganda.,train
20349,Why do people preach the gospel?,train
20350,The memorial service took place at the Cathedral last Friday.,train
20351,The old boys and girls of the school participate in some of the school projects.,train
20352,No one knows why she decided to divorce her husband.,train
20353,My mother has been teaching for over forty years now.,train
20354,The Physical Education lesson was always my favorite.,train
20355,"I can play netball, volleyball and table tennis.",train
20356,She was very popular in school.,train
20357,Most of the candles are made out of wax and melt when lit.,train
20358,The school Chaplain led us in prayer at the assembly.,dev
20359,Priests dedicate their lives to serving God.,train
20360,Of what benefit is Bible study to a Christian?,train
20361,My parents are born-again Christians.,train
20362,"She was a kind, humble and a very generous person.",train
20363,He loved his wife dearly.,train
20364,She has always supported the needy people in her community.,train
20365,He actively participated in most of the school activities this year.,train
20366,The security guard walks with his dog and a torch during the night.,train
20367,The identical twins can only be distinguished by their mother.,train
20368,My food order was delivered on time.,test
20369,My friend started up a charity organization to help needy children.,train
20370,There will be no school tomorrow because it is a public holiday.,train
20371,She is a former student of the school.,train
20372,Different projects have been established to empower women in society.,train
20373,Most of the cutlery in her kitchen rusted.,train
20374,She never gave up on her studies despite the many challenges.,train
20375,Some early missionaries never returned to their home countries.,train
20376,What kind of illness is he suffering from?,train
20377,He was such an inspiration to most of the youths.,train
20378,She was chatting with her former friends from school.,train
20379,She was appreciated for her impactful missionary education service.,test
20380,We sang very beautiful hymns during the service.,train
20381,She survived a deadly accident.,train
20382,What are some of the hymns we sang in church?,train
20383,The entire family posed for a picture.,train
20384,"After the memorial service, we proceeded to the burial place.",train
20385,Most youths have a great passion for music.,train
20386,The reverend officially resigned from his ministry this year.,train
20387,He led us in praise and worship during service.,train
20388,There were some emotional scenes in the movie.,train
20389,Who was his predecessor?,train
20390,He trained some women in the media.,train
20391,Women now occupy positions of power unlike before.,train
20392,All people should be treated equally despite their gender.,train
20393,What should be done to prevent sexual harassment of women at workplaces?,train
20394,"Unlike in the past, women's voices matter in society today.",train
20395,A number of women are employed and working for different media houses in Uganda.,train
20396,Most universities had their graduation ceremonies earlier this year.,train
20397,What happens in the newsroom?,train
20398,Every person has the potential to be successful in life.,train
20399,He captured the picture with his phone camera.,train
20400,"Given the various situations she went through, she is now a motivational speaker.",train
20401,What are some of the most common words used in English?,train
20402,His death was sudden and unexpected.,train
20403,He was suddenly ill on Wednesday last week and died four days later.,train
20404,We eventually became friends since we used to do most of the work together.,train
20405,More media companies have been established in Uganda.,train
20406,How can one establish connections?,train
20407,There are many women employed in the news media industry.,train
20408,Women are equally important as men in society.,train
20409,The media plays a great role in the community we live in.,train
20410,Some countries still segregate women in society.,train
20411,Most people's plans were tarnished in two thousand twenty because of the pandemic.,train
20412,There are different categories of journalists.,train
20413,The media houses have employed a number of journalists.,train
20414,Uganda has good relations with other African countries.,train
20415,Women and men have equal opportunities in the media industry today.,train
20416,Media is a great source of information for the public.,train
20417,There is improved gender balance in society today.,train
20418,"At the time of his death, he requested to have a word with his son.",train
20419,He has been working for that company for the last seven years.,train
20420,Which media companies publish newspapers in Uganda?,train
20421,The news context is usually edited before issuing it for public consumption.,train
20422,It is said that media employees are paid low salaries.,train
20423,Some people's businesses fail while at the initial stages.,train
20424,What are some of the roles played by journalists?,train
20425,He was requested to summarize his speech because of time.,train
20426,It is wise to listen before responding.,train
20427,The couple went for their honeymoon in Paris.,train
20428,She holds beautiful memories about her father.,train
20429,Uganda is one of the hospitable countries in Africa.,train
20430,Many businesses have made losses because of the lockdown.,train
20431,Women must help each other in terms of economic development.,train
20432,It is very possible for one to successfully recover from the coronavirus disease.,train
20433,Some people used herbs to treat coronavirus.,train
20434,The coronavirus treatment is very expensive.,train
20435,Some people died of anger during the lockdown.,train
20436,"After the training, the participants were awarded certificates.",train
20437,Most truck drivers from the neighboring countries tested positive for coronavirus.,train
20438,How many coronavirus cases are currently in Uganda?,train
20439,How were the coronavirus cases handled in Uganda?,train
20440,The team coach motivated the players before and during the match.,train
